Season,Competition,Section,Date,Home,Score,Away,Stadium,Attendance,Home_Goals,Away_Goals,Date_Parsed,Home_Rest_Days,Away_Rest_Days,Away_Travel_Distance_km,Weather,Home_Formation,Away_Formation
2021,Ｊ１,第１６節第１日,21/05/26(水),湘南,1-1,川崎Ｆ,レモンＳ,4947,1,1,2021-05-26,4.0,4.0,38.6,曇,3-3-2-2,4-1-2-3
2021,Ｊ１,第１６節第１日,21/05/26(水),大分,0-1,横浜FM,昭和電ド,3545,0,1,2021-05-26,4.0,4.0,779.7,屋内,3-4-2-1,4-2-3-1
2021,Ｊ１,第１６節第１日,21/05/26(水),名古屋,0-1,仙台,豊田ス,4999,0,1,2021-05-26,4.0,4.0,490.1,曇,4-2-3-1,4-4-2
2021,Ｊ１,第１６節第１日,21/05/26(水),柏,1-2,神戸,三協Ｆ柏,4353,1,2,2021-05-26,4.0,4.0,457.0,曇,3-4-2-1,4-4-2
2021,Ｊ１,第１６節第１日,21/05/26(水),横浜FC,1-1,福岡,ニッパツ,3311,1,1,2021-05-26,4.0,4.0,871.1,曇,3-4-2-1,4-4-2
2021,Ｊ１,第１６節第１日,21/05/26(水),清水,3-0,FC東京,アイスタ,4919,3,0,2021-05-26,4.0,4.0,118.7,曇,4-4-2,4-2-3-1
2021,Ｊ１,第１６節第１日,21/05/26(水),鹿島,1-0,Ｃ大阪,カシマ,5977,1,0,2021-05-26,4.0,3.0,488.6,曇,4-4-2,4-4-2
2021,Ｊ１,第１６節第１日,21/05/26(水),札幌,0-0,鳥栖,札幌ド,3362,0,0,2021-05-26,4.0,4.0,1431.1,屋内,3-4-2-1,3-3-2-2
2021,Ｊ１,第１６節第２日,21/05/27(木),Ｇ大阪,2-1,徳島,パナスタ,0,2,1,2021-05-27,5.0,5.0,105.8,曇,4-4-2,4-2-3-1
2021,Ｊ１,第１７節第１日,21/05/29(土),柏,1-2,札幌,三協Ｆ柏,4270,1,2,2021-05-29,3.0,3.0,804.4,晴,3-4-2-1,3-4-2-1
2021,Ｊ１,第１７節第２日,21/05/30(日),横浜FM,2-1,清水,日産ス,4945,2,1,2021-05-30,4.0,4.0,118.1,晴,4-2-3-1,4-4-2
2021,Ｊ１,第１７節第２日,21/05/30(日),神戸,1-1,鳥栖,ノエスタ,4795,1,1,2021-05-30,4.0,4.0,453.9,晴,4-4-2,3-3-2-2
2021,Ｊ１,第１７節第２日,21/05/30(日),FC東京,0-0,広島,味スタ,4954,0,0,2021-05-30,4.0,4.0,661.6,晴一時雨,4-2-3-1,3-4-2-1
2021,Ｊ１,第１７節第２日,21/05/30(日),仙台,1-1,Ｃ大阪,ユアスタ,8346,1,1,2021-05-30,4.0,4.0,631.8,晴,4-4-2,4-4-2
2021,Ｊ１,第１７節第２日,21/05/30(日),大分,2-1,福岡,昭和電ド,5793,2,1,2021-05-30,4.0,4.0,117.8,晴,3-4-2-1,4-4-2
2021,Ｊ１,第１７節第２日,21/05/30(日),徳島,1-1,湘南,鳴門大塚,5167,1,1,2021-05-30,3.0,4.0,452.8,晴,4-2-3-1,3-3-2-2
2021,Ｊ１,第１７節第２日,21/05/30(日),Ｇ大阪,2-0,横浜FC,パナスタ,0,2,0,2021-05-30,3.0,4.0,383.2,晴,4-4-2,3-4-2-1
2021,Ｊ１,第１７節第２日,21/05/30(日),浦和,0-0,名古屋,埼玉,4685,0,0,2021-05-30,4.0,4.0,245.4,曇のち雨,4-2-3-1,4-2-3-1
2021,Ｊ１,第１７節第２日,21/05/30(日),川崎Ｆ,2-1,鹿島,等々力,4958,2,1,2021-05-30,4.0,4.0,99.4,曇一時雨,4-1-2-3,4-4-2
2021,Ｊ１,第１９節第２日,21/06/02(水),湘南,0-0,Ｇ大阪,レモンＳ,4610,0,0,2021-06-02,3.0,3.0,355.4,曇,3-3-2-2,4-4-2
2021,Ｊ１,第２１節第２日,21/06/02(水),横浜FC,0-2,川崎Ｆ,ニッパツ,4855,0,2,2021-06-02,3.0,3.0,11.3,晴,3-4-2-1,4-1-2-3
2021,Ｊ１,第１８節第２日,21/06/19(土),福岡,1-2,神戸,ベススタ,4707,1,2,2021-06-19,20.0,20.0,454.6,晴,4-4-2,4-4-2
2021,Ｊ１,第１８節第２日,21/06/19(土),札幌,2-0,大分,札幌厚別,3736,2,0,2021-06-19,21.0,20.0,1381.8,曇,3-4-2-1,3-4-2-1
2021,Ｊ１,第１８節第２日,21/06/19(土),横浜FC,0-1,FC東京,ニッパツ,3537,0,1,2021-06-19,17.0,20.0,20.8,曇のち雨,3-4-2-1,4-2-3-1
2021,Ｊ１,第１８節第２日,21/06/19(土),広島,1-0,柏,Ｅスタ,4754,1,0,2021-06-19,20.0,21.0,704.7,晴,3-4-2-1,3-4-2-1
2021,Ｊ１,第１８節第３日,21/06/20(日),鹿島,1-1,仙台,カシマ,9312,1,1,2021-06-20,21.0,21.0,262.8,曇,4-4-2,4-4-2
2021,Ｊ１,第１８節第３日,21/06/20(日),浦和,0-3,湘南,埼玉,4810,0,3,2021-06-20,21.0,18.0,66.8,曇のち晴,4-2-3-1,3-3-2-2
2021,Ｊ１,第１９節第３日,21/06/23(水),神戸,5-0,横浜FC,ノエスタ,4252,5,0,2021-06-23,4.0,4.0,416.5,晴,4-4-2,3-4-2-1
2021,Ｊ１,第１９節第３日,21/06/23(水),横浜FM,2-0,鳥栖,ニッパツ,5786,2,0,2021-06-23,24.0,24.0,871.3,曇,4-2-3-1,3-3-2-2
2021,Ｊ１,第１９節第３日,21/06/23(水),大分,0-0,鹿島,昭和電ド,4208,0,0,2021-06-23,4.0,3.0,881.8,屋内,3-4-2-1,4-4-2
2021,Ｊ１,第１９節第３日,21/06/23(水),柏,0-2,浦和,三協Ｆ柏,3263,0,2,2021-06-23,4.0,3.0,26.3,晴,3-4-2-1,4-2-3-1
2021,Ｊ１,第１９節第３日,21/06/23(水),徳島,0-1,FC東京,鳴門大塚,3170,0,1,2021-06-23,24.0,4.0,479.6,晴,4-2-3-1,4-2-3-1
2021,Ｊ１,第１９節第３日,21/06/23(水),仙台,2-3,清水,ユアスタ,5054,2,3,2021-06-23,3.0,24.0,425.0,曇,4-4-2,4-4-2
2021,Ｊ１,第２０節第２日,21/06/27(日),横浜FC,1-1,清水,ニッパツ,4587,1,1,2021-06-27,4.0,4.0,115.7,雨のち曇,3-4-2-1,4-4-2
2021,Ｊ１,第２０節第２日,21/06/27(日),徳島,0-1,横浜FM,鳴門大塚,5488,0,1,2021-06-27,4.0,4.0,483.1,晴,4-2-3-1,4-2-3-1
2021,Ｊ１,第２０節第２日,21/06/27(日),鹿島,4-0,札幌,カシマ,7953,4,0,2021-06-27,4.0,8.0,786.9,雨,4-4-2,3-4-2-1
2021,Ｊ１,第２０節第２日,21/06/27(日),浦和,2-0,福岡,埼玉,4724,2,0,2021-06-27,4.0,8.0,885.5,曇,4-2-3-1,4-4-2
2021,Ｊ１,第２０節第２日,21/06/27(日),湘南,2-4,柏,レモンＳ,4242,2,4,2021-06-27,7.0,4.0,81.9,雨のち曇,3-3-2-2,3-4-2-1
2021,Ｊ１,第２０節第２日,21/06/27(日),FC東京,3-0,大分,味スタ,4819,3,0,2021-06-27,4.0,4.0,776.1,曇,4-2-3-1,3-4-2-1
2021,Ｊ１,第２１節第３日,21/07/03(土),神戸,3-1,湘南,ノエスタ,4806,3,1,2021-07-03,10.0,6.0,388.7,曇のち雨,4-4-2,3-3-2-2
2021,Ｊ１,第２１節第３日,21/07/03(土),柏,1-2,横浜FM,三協Ｆ柏,3875,1,2,2021-07-03,6.0,6.0,49.6,曇,3-4-2-1,4-2-3-1
2021,Ｊ１,第２１節第３日,21/07/03(土),広島,1-1,鳥栖,Ｅスタ,5444,1,1,2021-07-03,14.0,10.0,212.2,曇,3-4-2-1,3-3-2-2
2021,Ｊ１,第２１節第３日,21/07/03(土),仙台,0-0,浦和,ユアスタ,8243,0,0,2021-07-03,10.0,6.0,292.5,雨のち曇,4-4-2,4-2-3-1
2021,Ｊ１,第２１節第４日,21/07/04(日),札幌,1-0,徳島,札幌厚別,4444,1,0,2021-07-04,7.0,7.0,1145.8,晴,3-4-2-1,4-2-3-1
2021,Ｊ１,第２１節第４日,21/07/04(日),清水,1-0,大分,アイスタ,6772,1,0,2021-07-04,7.0,7.0,664.4,雨,4-4-2,3-4-2-1
2021,Ｊ１,第２２節第２日,21/07/10(土),横浜FM,2-0,福岡,ニッパツ,4873,2,0,2021-07-10,7.0,13.0,872.3,晴,4-2-3-1,4-4-2
2021,Ｊ１,第２２節第２日,21/07/10(土),大分,1-0,浦和,昭和電ド,9384,1,0,2021-07-10,6.0,7.0,796.2,屋内,3-4-2-1,4-2-3-1
2021,Ｊ１,第２２節第２日,21/07/10(土),仙台,1-1,札幌,ユアスタ,7885,1,1,2021-07-10,7.0,6.0,524.2,曇,4-4-2,3-4-2-1
2021,Ｊ１,第２２節第３日,21/07/11(日),広島,0-1,横浜FC,Ｅスタ,4435,0,1,2021-07-11,8.0,14.0,666.4,曇,3-4-2-1,3-4-2-1
2021,Ｊ１,第２２節第３日,21/07/11(日),徳島,2-2,清水,鳴門大塚,5091,2,2,2021-07-11,7.0,7.0,368.1,晴,4-2-3-1,4-4-2
2021,Ｊ１,第２２節第３日,21/07/11(日),湘南,0-1,FC東京,レモンＳ,4685,0,1,2021-07-11,8.0,14.0,39.1,曇のち雨,3-3-2-2,4-2-3-1
2021,Ｊ１,第２２節第３日,21/07/11(日),柏,2-1,鹿島,三協Ｆ柏,3854,2,1,2021-07-11,8.0,14.0,61.4,曇,3-4-2-1,4-4-2
2021,Ｊ１,第１８節第４日,21/07/17(土),清水,0-2,川崎Ｆ,アイスタ,9015,0,2,2021-07-17,6.0,45.0,123.0,晴,4-4-2,4-1-2-3
2021,Ｊ１,第２０節第３日,21/07/17(土),Ｃ大阪,1-1,神戸,ヨドコウ,4539,1,1,2021-07-17,48.0,14.0,34.3,晴,4-4-2,4-4-2
2021,Ｊ１,第２０節第３日,21/07/17(土),鳥栖,3-1,名古屋,駅スタ,8476,3,1,2021-07-17,14.0,48.0,641.1,晴,3-3-2-2,4-2-3-1
2021,Ｊ１,第２１節第５日,21/07/17(土),福岡,0-1,Ｇ大阪,ベススタ,6591,0,1,2021-07-17,7.0,45.0,487.9,晴,4-4-2,4-4-2
2021,Ｊ１,第２１節第６日,21/07/21(水),Ｃ大阪,3-3,FC東京,ヨドコウ,4067,3,3,2021-07-21,4.0,10.0,383.0,晴,4-4-2,4-2-3-1
2021,Ｊ１,第２２節第４日,21/07/21(水),Ｇ大阪,1-2,神戸,パナスタ,4998,1,2,2021-07-21,4.0,4.0,33.3,晴,4-4-2,4-4-2
2021,Ｊ１,第２節第３日,21/07/24(土),Ｇ大阪,0-1,鹿島,パナスタ,4961,0,1,2021-07-24,3.0,13.0,484.8,晴,4-4-2,4-4-2
2021,Ｊ１,第２２節第５日,21/07/24(土),鳥栖,3-3,Ｃ大阪,駅スタ,8330,3,3,2021-07-24,7.0,3.0,484.1,晴,3-3-2-2,4-4-2
2021,Ｊ１,第３節第２日,21/07/27(火),Ｇ大阪,2-1,大分,パナスタ,4205,2,1,2021-07-27,3.0,17.0,398.4,曇,4-4-2,3-4-2-1
2021,Ｊ１,第４節第３日,21/07/30(金),札幌,0-2,Ｇ大阪,札幌厚別,3845,0,2,2021-07-30,20.0,3.0,1049.1,晴,3-4-2-1,4-4-2
2021,Ｊ１,第５節第２日,21/08/03(火),仙台,0-1,Ｇ大阪,ユアスタ,4940,0,1,2021-08-03,24.0,4.0,622.2,晴,4-4-2,4-4-2
2021,Ｊ１,第６節第３日,21/08/06(金),Ｇ大阪,2-3,横浜FM,パナスタ,4459,2,3,2021-08-06,3.0,27.0,384.4,晴一時雨,4-4-2,4-2-3-1
2021,Ｊ１,第２３節第１日,21/08/09(月・休),札幌,2-1,浦和,札幌ド,8330,2,1,2021-08-09,10.0,30.0,808.2,屋内,3-4-2-1,4-2-3-1
2021,Ｊ１,第２３節第１日,21/08/09(月・休),横浜FC,2-0,名古屋,ニッパツ,4222,2,0,2021-08-09,29.0,23.0,229.1,晴,3-4-2-1,4-2-3-1
2021,Ｊ１,第２３節第１日,21/08/09(月・休),清水,2-2,横浜FM,アイスタ,7890,2,2,2021-08-09,23.0,3.0,118.1,曇のち雨,4-4-2,4-2-3-1
2021,Ｊ１,第２３節第１日,21/08/09(月・休),神戸,1-2,柏,ノエスタ,8707,1,2,2021-08-09,19.0,29.0,457.0,曇,4-4-2,3-4-2-1
2021,Ｊ１,第２３節第１日,21/08/09(月・休),大分,0-2,川崎Ｆ,昭和電ド,7817,0,2,2021-08-09,13.0,23.0,783.6,晴,3-4-2-1,4-1-2-3
2021,Ｊ１,第２３節第１日,21/08/09(月・休),Ｃ大阪,0-0,仙台,ヨドコウ,4200,0,0,2021-08-09,16.0,6.0,631.8,曇,4-4-2,4-4-2
2021,Ｊ１,第２３節第１日,21/08/09(月・休),福岡,1-1,広島,ベススタ,5182,1,1,2021-08-09,23.0,29.0,208.2,曇,4-4-2,3-4-2-1
2021,Ｊ１,第２３節第１日,21/08/09(月・休),鳥栖,1-0,FC東京,駅スタ,8096,1,0,2021-08-09,16.0,19.0,866.7,晴,3-3-2-2,4-2-3-1
2021,Ｊ１,第２３節第１日,21/08/09(月・休),湘南,1-2,鹿島,レモンＳ,4473,1,2,2021-08-09,29.0,16.0,136.6,曇,3-3-2-2,4-4-2
2021,Ｊ１,第２３節第１日,21/08/09(月・休),徳島,2-1,Ｇ大阪,鳴門大塚,6415,2,1,2021-08-09,29.0,3.0,105.8,晴,4-2-3-1,4-4-2
2021,Ｊ１,第１８節第５日,21/08/12(木),横浜FM,2-0,名古屋,ニッパツ,4828,2,0,2021-08-12,3.0,3.0,230.3,雨のち曇,4-2-3-1,4-2-3-1
2021,Ｊ１,第２４節第１日,21/08/13(金),清水,0-1,Ｇ大阪,アイスタ,6865,0,1,2021-08-13,4.0,4.0,273.2,雨,4-4-2,4-4-2
2021,Ｊ１,第２４節第２日,21/08/14(土),札幌,3-2,FC東京,札幌ド,7437,3,2,2021-08-14,5.0,5.0,834.6,屋内,3-4-2-1,4-2-3-1
2021,Ｊ１,第２４節第２日,21/08/14(土),浦和,2-1,鳥栖,浦和駒場,4704,2,1,2021-08-14,5.0,5.0,885.5,雨,4-2-3-1,3-3-2-2
2021,Ｊ１,第２４節第２日,21/08/14(土),仙台,0-0,横浜FC,ユアスタ,5827,0,0,2021-08-14,5.0,5.0,335.3,雨,4-4-2,3-4-2-1
2021,Ｊ１,第２４節第２日,21/08/14(土),柏,0-0,川崎Ｆ,三協Ｆ柏,3931,0,0,2021-08-14,5.0,5.0,43.4,雨,3-4-2-1,4-1-2-3
2021,Ｊ１,第２４節第３日,21/08/15(日),横浜FM,5-1,大分,ニッパツ,4752,5,1,2021-08-15,3.0,6.0,779.7,雨,4-2-3-1,3-4-2-1
2021,Ｊ１,第２４節第３日,21/08/15(日),名古屋,1-0,湘南,豊田ス,18135,1,0,2021-08-15,3.0,6.0,201.6,曇,4-2-3-1,3-3-2-2
2021,Ｊ１,第２４節第３日,21/08/15(日),鹿島,3-0,徳島,カシマ,7139,3,0,2021-08-15,6.0,6.0,585.3,雨,4-4-2,4-2-3-1
2021,Ｊ１,第２４節第３日,21/08/15(日),福岡,2-1,Ｃ大阪,ベススタ,4063,2,1,2021-08-15,6.0,6.0,485.6,曇,4-4-2,4-4-2
2021,Ｊ１,第２５節第１日,21/08/21(土),横浜FM,5-0,仙台,ニッパツ,4857,5,0,2021-08-21,6.0,7.0,330.8,晴時々曇,4-2-3-1,4-4-2
2021,Ｊ１,第２５節第１日,21/08/21(土),神戸,1-0,鹿島,ノエスタ,6426,1,0,2021-08-21,12.0,6.0,518.2,屋内のち曇,4-4-2,4-4-2
2021,Ｊ１,第２５節第１日,21/08/21(土),Ｇ大阪,0-0,FC東京,パナスタ,4973,0,0,2021-08-21,8.0,7.0,379.5,曇,4-4-2,4-2-3-1
2021,Ｊ１,第２５節第１日,21/08/21(土),Ｃ大阪,3-1,横浜FC,ヨドコウ,4651,3,1,2021-08-21,6.0,7.0,385.9,曇,4-4-2,3-4-2-1
2021,Ｊ１,第２５節第１日,21/08/21(土),大分,1-1,札幌,昭和電ド,5188,1,1,2021-08-21,6.0,7.0,1381.8,屋内,3-4-2-1,3-4-2-1
2021,Ｊ１,第２５節第１日,21/08/21(土),柏,1-3,鳥栖,三協Ｆ柏,4497,1,3,2021-08-21,7.0,7.0,910.8,曇,3-4-2-1,3-3-2-2
2021,Ｊ１,第２５節第１日,21/08/21(土),広島,1-1,川崎Ｆ,Ｅスタ,4885,1,1,2021-08-21,12.0,7.0,670.4,雨,3-4-2-1,4-1-2-3
2021,Ｊ１,第２５節第１日,21/08/21(土),湘南,1-1,清水,レモンＳ,4417,1,1,2021-08-21,6.0,8.0,86.0,曇,3-3-2-2,4-4-2
2021,Ｊ１,第２５節第１日,21/08/21(土),徳島,0-1,浦和,鳴門大塚,7046,0,1,2021-08-21,6.0,7.0,500.0,曇のち雨,4-2-3-1,4-2-3-1
2021,Ｊ１,第２５節第２日,21/08/22(日),名古屋,1-0,福岡,豊田ス,12172,1,0,2021-08-22,7.0,7.0,642.0,曇,4-2-3-1,4-4-2
2021,Ｊ１,第２６節第１日,21/08/25(水),Ｃ大阪,1-5,湘南,ヨドコウ,4508,1,5,2021-08-25,4.0,4.0,357.7,晴,4-4-2,3-3-2-2
2021,Ｊ１,第２６節第１日,21/08/25(水),徳島,0-1,柏,鳴門大塚,3384,0,1,2021-08-25,4.0,4.0,524.6,晴,4-2-3-1,3-4-2-1
2021,Ｊ１,第２６節第１日,21/08/25(水),大分,1-3,神戸,昭和電ド,5488,1,3,2021-08-25,4.0,4.0,365.4,晴,3-4-2-1,4-4-2
2021,Ｊ１,第２６節第１日,21/08/25(水),仙台,1-2,FC東京,ユアスタ,3096,1,2,2021-08-25,4.0,4.0,320.0,晴,4-4-2,4-2-3-1
2021,Ｊ１,第２６節第１日,21/08/25(水),鳥栖,0-4,横浜FM,駅スタ,5907,0,4,2021-08-25,4.0,4.0,871.3,曇,3-3-2-2,4-2-3-1
2021,Ｊ１,第２６節第１日,21/08/25(水),浦和,1-0,広島,浦和駒場,4425,1,0,2021-08-25,4.0,4.0,679.0,晴,4-2-3-1,3-4-2-1
2021,Ｊ１,第２６節第１日,21/08/25(水),清水,0-4,鹿島,アイスタ,4356,0,4,2021-08-25,4.0,4.0,222.2,晴,4-4-2,4-4-2
2021,Ｊ１,第２６節第１日,21/08/25(水),横浜FC,3-1,Ｇ大阪,ニッパツ,3892,3,1,2021-08-25,4.0,4.0,383.2,晴,3-4-2-1,4-4-2
2021,Ｊ１,第２６節第１日,21/08/25(水),福岡,1-0,川崎Ｆ,ベススタ,4461,1,0,2021-08-25,3.0,4.0,875.6,雨のち曇,4-4-2,4-1-2-3
2021,Ｊ１,第２６節第１日,21/08/25(水),札幌,0-2,名古屋,札幌厚別,3106,0,2,2021-08-25,4.0,3.0,954.7,雨,3-4-2-1,4-2-3-1
2021,Ｊ１,第２７節第１日,21/08/28(土),札幌,0-2,川崎Ｆ,札幌ド,5610,0,2,2021-08-28,3.0,3.0,840.9,屋内,3-4-2-1,4-1-2-3
2021,Ｊ１,第２７節第１日,21/08/28(土),神戸,0-1,FC東京,ノエスタ,5228,0,1,2021-08-28,3.0,3.0,412.8,晴,4-4-2,4-2-3-1
2021,Ｊ１,第２７節第１日,21/08/28(土),Ｇ大阪,0-1,Ｃ大阪,パナスタ,4976,0,1,2021-08-28,3.0,3.0,16.0,曇,4-4-2,4-4-2
2021,Ｊ１,第２７節第１日,21/08/28(土),広島,4-1,大分,Ｅスタ,4106,4,1,2021-08-28,3.0,3.0,149.4,晴,3-4-2-1,3-4-2-1
2021,Ｊ１,第２７節第１日,21/08/28(土),横浜FM,0-2,鹿島,日産ス,4892,0,2,2021-08-28,3.0,3.0,104.1,晴,4-2-3-1,4-4-2
2021,Ｊ１,第２７節第２日,21/08/29(日),名古屋,1-1,清水,豊田ス,12424,1,1,2021-08-29,4.0,4.0,121.8,晴,4-2-3-1,4-4-2
2021,Ｊ１,第２７節第２日,21/08/29(日),湘南,0-0,浦和,レモンＳ,4635,0,0,2021-08-29,4.0,4.0,66.8,曇のち雨,3-3-2-2,4-2-3-1
2021,Ｊ１,第２７節第２日,21/08/29(日),仙台,0-1,鳥栖,ユアスタ,3807,0,1,2021-08-29,4.0,4.0,1085.2,晴,4-4-2,3-3-2-2
2021,Ｊ１,第２７節第２日,21/08/29(日),柏,2-1,横浜FC,三協Ｆ柏,4344,2,1,2021-08-29,4.0,4.0,53.5,曇,3-4-2-1,3-4-2-1
2021,Ｊ１,第２７節第２日,21/08/29(日),福岡,3-0,徳島,ベススタ,3951,3,0,2021-08-29,4.0,4.0,393.3,晴,4-4-2,4-2-3-1
2021,Ｊ１,第２４節第４日,21/09/05(日),広島,1-1,神戸,Ｅスタ,5438,1,1,2021-09-05,8.0,8.0,251.0,曇,3-4-2-1,4-4-2
2021,Ｊ１,第１９節第４日,21/09/08(水),札幌,0-3,Ｃ大阪,札幌厚別,3201,0,3,2021-09-08,11.0,11.0,1062.7,曇,3-4-2-1,4-4-2
2021,Ｊ１,第２８節第１日,21/09/10(金),名古屋,3-0,徳島,豊田ス,4964,3,0,2021-09-10,12.0,12.0,254.6,曇,4-2-3-1,4-2-3-1
2021,Ｊ１,第２８節第２日,21/09/11(土),鹿島,0-3,福岡,カシマ,0,0,3,2021-09-11,14.0,13.0,972.3,曇,4-4-2,4-4-2
2021,Ｊ１,第２８節第２日,21/09/11(土),Ｃ大阪,0-2,札幌,ヨドコウ,4927,0,2,2021-09-11,3.0,3.0,1062.7,曇,4-4-2,3-4-2-1
2021,Ｊ１,第２８節第２日,21/09/11(土),横浜FC,0-2,浦和,ニッパツ,4992,0,2,2021-09-11,13.0,13.0,44.0,晴,3-4-2-1,4-2-3-1
2021,Ｊ１,第２８節第２日,21/09/11(土),大分,2-0,湘南,昭和電ド,5579,2,0,2021-09-11,14.0,13.0,749.3,屋内,3-4-2-1,3-3-2-2
2021,Ｊ１,第２８節第２日,21/09/11(土),鳥栖,2-1,清水,駅スタ,7015,2,1,2021-09-11,13.0,13.0,757.7,晴,3-3-2-2,4-4-2
2021,Ｊ１,第２８節第２日,21/09/11(土),広島,1-3,横浜FM,Ｅスタ,4058,1,3,2021-09-11,6.0,14.0,667.4,晴,3-4-2-1,4-2-3-1
2021,Ｊ１,第２８節第３日,21/09/12(日),Ｇ大阪,2-3,仙台,パナスタ,4777,2,3,2021-09-12,15.0,14.0,622.2,曇,4-4-2,4-4-2
2021,Ｊ１,第２８節第３日,21/09/12(日),FC東京,0-1,柏,味スタ,4987,0,1,2021-09-12,15.0,14.0,46.1,曇,4-2-3-1,3-4-2-1
2021,Ｊ１,第２９節第２日,21/09/18(土),神戸,1-0,札幌,神戸ユ,4724,1,0,2021-09-18,13.0,7.0,1071.8,晴,4-4-2,3-4-2-1
2021,Ｊ１,第２９節第２日,21/09/18(土),柏,0-3,広島,三協Ｆ柏,3894,0,3,2021-09-18,6.0,7.0,704.7,曇のち雨,3-4-2-1,3-4-2-1
2021,Ｊ１,第２９節第２日,21/09/18(土),鹿島,3-1,Ｇ大阪,カシマ,3586,3,1,2021-09-18,7.0,6.0,484.8,曇時々雨,4-4-2,4-4-2
2021,Ｊ１,第２９節第２日,21/09/18(土),湘南,1-1,福岡,レモンＳ,4220,1,1,2021-09-18,7.0,7.0,843.1,雨のち曇,3-3-2-2,4-4-2
2021,Ｊ１,第２９節第２日,21/09/18(土),徳島,1-3,川崎Ｆ,鳴門大塚,6464,1,3,2021-09-18,8.0,21.0,487.0,晴,4-2-3-1,4-1-2-3
2021,Ｊ１,第２９節第２日,21/09/18(土),名古屋,2-1,横浜FM,豊田ス,9953,2,1,2021-09-18,8.0,7.0,230.3,晴,4-2-3-1,4-2-3-1
2021,Ｊ１,第２９節第２日,21/09/18(土),鳥栖,0-0,大分,駅スタ,6472,0,0,2021-09-18,7.0,7.0,103.9,晴,3-3-2-2,3-4-2-1
2021,Ｊ１,第２９節第２日,21/09/18(土),清水,2-1,仙台,アイスタ,5453,2,1,2021-09-18,7.0,6.0,425.0,曇,4-4-2,4-4-2
2021,Ｊ１,第２９節第２日,21/09/18(土),FC東京,4-0,横浜FC,味スタ,4368,4,0,2021-09-18,6.0,7.0,20.8,雨,4-2-3-1,3-4-2-1
2021,Ｊ１,第２９節第２日,21/09/18(土),浦和,2-0,Ｃ大阪,埼玉,4887,2,0,2021-09-18,7.0,7.0,402.8,雨,4-2-3-1,4-4-2
2021,Ｊ１,第３２節第１日,21/09/22(水),広島,0-1,Ｃ大阪,Ｅスタ,3905,0,1,2021-09-22,4.0,4.0,283.6,晴,3-4-2-1,4-4-2
2021,Ｊ１,第３２節第１日,21/09/22(水),FC東京,1-1,名古屋,味スタ,4982,1,1,2021-09-22,4.0,4.0,225.6,晴,4-2-3-1,4-2-3-1
2021,Ｊ１,第３２節第１日,21/09/22(水),鹿島,1-2,川崎Ｆ,カシマ,4925,1,2,2021-09-22,4.0,4.0,99.4,晴,4-4-2,4-1-2-3
2021,Ｊ１,第３０節第１日,21/09/24(金),清水,0-2,神戸,アイスタ,7314,0,2,2021-09-24,6.0,6.0,306.2,晴,4-4-2,4-4-2
2021,Ｊ１,第３０節第２日,21/09/25(土),仙台,0-1,徳島,ユアスタ,4613,0,1,2021-09-25,7.0,7.0,727.9,曇,4-4-2,4-2-3-1
2021,Ｊ１,第３０節第２日,21/09/25(土),FC東京,1-2,浦和,味スタ,4875,1,2,2021-09-25,3.0,7.0,27.7,曇,4-2-3-1,4-2-3-1
2021,Ｊ１,第３０節第２日,21/09/25(土),横浜FC,2-2,横浜FM,ニッパツ,4957,2,2,2021-09-25,7.0,7.0,4.6,曇,3-4-2-1,4-2-3-1
2021,Ｊ１,第３０節第２日,21/09/25(土),福岡,3-0,鳥栖,ベススタ,4996,3,0,2021-09-25,7.0,7.0,25.1,晴,4-4-2,3-3-2-2
2021,Ｊ１,第３０節第３日,21/09/26(日),札幌,0-2,広島,札幌ド,4999,0,2,2021-09-26,8.0,4.0,1232.8,屋内,3-4-2-1,3-4-2-1
2021,Ｊ１,第３０節第３日,21/09/26(日),Ｃ大阪,1-2,鹿島,ヨドコウ,4912,1,2,2021-09-26,4.0,4.0,488.6,雨のち曇,4-4-2,4-4-2
2021,Ｊ１,第３０節第３日,21/09/26(日),名古屋,1-0,大分,豊田ス,9422,1,0,2021-09-26,4.0,8.0,550.8,雨,4-2-3-1,3-4-2-1
2021,Ｊ１,第３０節第３日,21/09/26(日),川崎Ｆ,2-1,湘南,等々力,4897,2,1,2021-09-26,4.0,8.0,38.6,曇,4-1-2-3,3-3-2-2
2021,Ｊ１,第３０節第３日,21/09/26(日),Ｇ大阪,2-1,柏,パナスタ,4886,2,1,2021-09-26,8.0,8.0,423.7,曇,4-4-2,3-4-2-1
2021,Ｊ１,第２８節第４日,21/09/29(水),川崎Ｆ,3-1,神戸,等々力,4932,3,1,2021-09-29,3.0,5.0,421.1,曇,4-1-2-3,4-4-2
2021,Ｊ１,第３１節第１日,21/10/01(金),湘南,0-1,横浜FM,レモンＳ,5190,0,1,2021-10-01,5.0,6.0,32.8,曇,3-3-2-2,4-2-3-1
2021,Ｊ１,第３１節第２日,21/10/02(土),福岡,1-2,清水,ベススタ,6216,1,2,2021-10-02,7.0,8.0,759.8,晴,4-4-2,4-4-2
2021,Ｊ１,第３１節第２日,21/10/02(土),神戸,5-1,浦和,ノエスタ,7923,5,1,2021-10-02,3.0,7.0,431.7,晴,4-4-2,4-2-3-1
